ID,Tablename,Object_ID,Flags,PushID
993,QUESTV2,72528,0,75371
994,QUESTPOIBLOB,488778,0,75355
995,QUESTPOIBLOB,488779,0,75355
996,QUESTPOIBLOB,488780,0,75355
997,QUESTPOIBLOB,488781,0,75355
998,QUESTPOIPOINT,1061417,0,75355
999,QUESTPOIPOINT,1061453,0,75355
1000,QUESTPOIPOINT,1061468,0,75355
1001,QUESTPOIPOINT,1061469,0,75355
1002,QUESTPOIPOINT,1061470,0,75355
1003,QUESTPOIPOINT,1061472,0,75355
1004,QUESTPOIPOINT,1061473,0,75355
1005,QUESTPOIPOINT,1061474,0,75355
1006,QUESTPOIPOINT,1061475,0,75355
1007,QUESTPOIPOINT,1061476,0,75355
1008,QUESTPOIPOINT,1061477,0,75355
1009,QUESTPOIPOINT,1061478,0,75355
1010,QUESTPOIPOINT,1061479,0,75355
1011,QUESTPOIPOINT,1061480,0,75355
1012,QUESTPOIPOINT,1061481,0,75355
1013,QUESTPOIPOINT,1061482,0,75355
1014,QUESTPOIPOINT,1061483,0,75355
1015,QUESTPOIPOINT,1061484,0,75355
1016,QUESTPOIPOINT,1061485,0,75355
1017,QUESTPOIPOINT,1061486,0,75355
1018,QUESTPOIPOINT,1061487,0,75355
1019,QUESTPOIPOINT,1061488,0,75355
1020,QUESTPOIPOINT,1061489,0,75355
1021,SPELLAURAVISIBILITY,5211,0,75363
1022,SPELLAURAVISIBILITY,5212,0,75363
1023,SPELLSCRIPTTEXT,21546,0,75368
1024,SPELLSCRIPTTEXT,21547,0,75368
1025,QUESTOBJECTIVEXEFFECT,42713,0,75379
1026,QUESTV2,66891,0,75379
1027,WORLDEFFECT,21852,0,75379
1028,BROADCASTTEXT,235185,0,75373
1029,BROADCASTTEXT,235391,0,75373
1030,GLOBALSTRINGS,49222,0,75420
1031,GLOBALSTRINGS,49237,0,75420
1032,GLOBALSTRINGS,50276,0,75420
1033,QUESTOBJECTIVEXEFFECT,42709,0,75375
1034,QUESTOBJECTIVEXEFFECT,42710,0,75375
1035,QUESTOBJECTIVEXEFFECT,42711,0,75375
1036,QUESTOBJECTIVEXEFFECT,42712,0,75375
1037,QUESTPOIBLOB,480861,0,75375
1038,QUESTPOIBLOB,480862,0,75375
1039,QUESTPOIBLOB,490695,0,75375
1040,QUESTPOIBLOB,490696,0,75375
1041,QUESTPOIBLOB,493295,0,75375
1042,QUESTPOIBLOB,493296,0,75375
1043,QUESTPOIPOINT,1035358,0,75375
1044,QUESTPOIPOINT,1035360,0,75375
1045,QUESTPOIPOINT,1035361,0,75375
1046,QUESTPOIPOINT,1035362,0,75375
1047,QUESTPOIPOINT,1035363,0,75375
1048,QUESTPOIPOINT,1035364,0,75375
1049,QUESTPOIPOINT,1035365,0,75375
1050,QUESTPOIPOINT,1035366,0,75375
1051,QUESTPOIPOINT,1035367,0,75375
1052,QUESTPOIPOINT,1035368,0,75375
1053,QUESTPOIPOINT,1037531,0,75375
1054,QUESTPOIPOINT,1037532,0,75375
1055,QUESTPOIPOINT,1037533,0,75375
1056,QUESTPOIPOINT,1037534,0,75375
1057,QUESTPOIPOINT,1037535,0,75375
1058,QUESTPOIPOINT,1037536,0,75375
1059,QUESTPOIPOINT,1037537,0,75375
1060,QUESTPOIPOINT,1037538,0,75375
1061,QUESTPOIPOINT,1065696,0,75375
1062,QUESTPOIPOINT,1065697,0,75375
1063,QUESTPOIPOINT,1074185,0,75375
1064,QUESTPOIPOINT,1074186,0,75375
1065,QUESTPOIPOINT,1074187,0,75375
1066,QUESTPOIPOINT,1074188,0,75375
1067,QUESTPOIPOINT,1074189,0,75375
1068,QUESTPOIPOINT,1074190,0,75375
1069,QUESTPOIPOINT,1074191,0,75375
1070,QUESTPOIPOINT,1074192,0,75375
1071,QUESTPOIPOINT,1074193,0,75375
1072,QUESTPOIPOINT,1074194,0,75375
1073,QUESTPOIPOINT,1074195,0,75375
1074,QUESTPOIPOINT,1074196,0,75375
1075,QUESTV2,66945,0,75375
1076,WORLDEFFECT,21848,0,75375
1077,WORLDEFFECT,21849,0,75375
